"","YEAR","COMPANY","PRICE","Sell","VOLUME","MARKET CAP","EARNINGS","COGS","SALES","CASH","INVESTMENTS","RECEIVABLE","INVENTORY","DEBTS","Name","Sector","CPALTT01USM657N_PC1","GDP","GDP_PC1","T10Y2Y","M1SL_PC1","M1SL","Earnings_next_year","PROFIT"
"908",2020,"TMO",275.200012,460.219998,3.96e+08,108979204752,3.696e+09,1.4214e+10,2.5542e+10,2.399e+09,0,4.952e+09,3.37e+09,6.76e+08,"Thermo Fisher Scientific","Health Care","-39.9","20893.746","-2.2",0.5,"232.8","12792.9",6.375e+09,67.231096632365
"909",2019,"TMO",276.190002,305.529991,4e+08,110476000800,2.938e+09,1.3501e+10,2.4358e+10,2.103e+09,0,4.136e+09,3.005e+09,1.271e+09,"Thermo Fisher Scientific","Health Care","19.3","21372.582","4.1",0.2,"4.5","3844.3",3.696e+09,10.6231177043114
"910",2018,"TMO",203.139999,264.569998,4.02e+08,81662279598,2.225e+09,1.1473e+10,2.0918e+10,1.335e+09,0,4.311e+09,2.971e+09,2.135e+09,"Thermo Fisher Scientific","Health Care","-9.3","20527.159","5.4",0.4,"4.4","3680.4",2.938e+09,30.2402280704944
"911",2017,"TMO",154.580002,205.660007,3.95e+08,61059100790,2021800000,9.905e+09,18274100000,786200000,0,3426800000,2213300000,1255500000,"Thermo Fisher Scientific","Health Care","1.7","19479.623","4.2",0.9,"8.5","3523.9",2.225e+09,33.0443811224689
"912",2016,"TMO",142.669998,160.270007,394800000,56326115210.4,1975400000,9209500000,16965400000,452100000,0,2544900000,1991700000,1052800000,"Thermo Fisher Scientific","Health Care","180.4","18695.106","2.7",1,"7.5","3248.5",2021800000,12.3361668512815
"913",2015,"TMO",132,135.729999,398700000,52628400000,1894400000,9397600000,16889600000,1343500000,8500000,2473600000,1859500000,2212400000,"Thermo Fisher Scientific","Health Care","-3.7","18206.024","3.7",1.5,"7.3","3021.8",1975400000,2.82575681818181
"914",2014,"TMO",121.879997,131.800006,398200000,48532614805.4,1273300000,7561200000,13090300000,5.826e+09,4500000,1942300000,1494500000,987700000,"Thermo Fisher Scientific","Health Care","-49.1","17550.688","4.2",2.1,"10.4","2815.1",1894400000,8.13916085015985
"915",2013,"TMO",75.53,123.8,360300000,27213458640,1177900000,7214400000,12509900000,8.51e+08,4300000,1804900000,1443300000,93100000,"Thermo Fisher Scientific","Health Care","-13.8","16843.196","3.6",2,"10.1","2549.6",1273300000,63.9083807758506
"916",2012,"TMO",56.38,75.19,363800000,20511044364,1329900000,6913200000,11725900000,1016300000,4300000,1814100000,1355400000,1272800000,"Thermo Fisher Scientific","Health Care","-40.8","16253.970","4.2",1.5,"15.2","2315.3",1177900000,33.3628946434906
"917",2011,"TMO",55.98,57.18,380800000,21317184000,1035600000,6.35e+09,10788700000,917100000,8900000,1516800000,1175100000,105800000,"Thermo Fisher Scientific","Health Care","97.1","15599.732","3.7",2.3,"15.4","2010.2",1329900000,2.14362272240086
"918",2010,"TMO",51.77,55.65,403300000,20878841000,850300000,6.085e+09,10109700000,1564100000,7100000,1409600000,1131400000,117500000,"Thermo Fisher Scientific","Health Care","-44.8","15048.970","3.9",2.5,"6.4","1742.6",1035600000,7.49468804326829
"919",2009,"TMO",34.38,48.65,412400000,14178312412,994200000,6291800000,1.0498e+10,1280500000,7500000,1478100000,1171400000,14800000,"Thermo Fisher Scientific","Health Care","1843.6","14478.067","-2.0",2.3,"14.2","1638.1",850300000,41.5066899360093
"920",2008,"TMO",59.19,34.9,418200000,24753257582,761100000,5.942e+09,9746400000,625100000,14100000,1.45e+09,1169900000,149300000,"Thermo Fisher Scientific","Health Care","-96.5","14769.862","2.0",1.7,"4.5","1434.7",994200000,-41.0373373880723
"921",2007,"TMO",46.3,55.41,421500000,19515449578,168935000,2223557000,3791617000,667434000,23762000,1392743000,1164465000,483298000,"Thermo Fisher Scientific","Health Care","59.1","14474.227","4.8",0.3,"-0.2","1373.1",761100000,19.6760259179266
"922",2006,"TMO",36.9,45.56,196057000,7234503692,223218000,1438079000,2633027000,214326000,80661000,565564000,359392000,130137000,"Thermo Fisher Scientific","Health Care","-25.4","13815.583","6.0",0,"0.2","1375.2",168935000,23.4688346883469
"923",2005,"TMO",25,34.97,161587000,4039675000,361837000,1191516000,2205995000,326886000,185369000,469553000,336711000,15017000,"Thermo Fisher Scientific","Health Care","5.2","13039.197","6.7",0.4,"2.1","1372.2",223218000,39.88
"924",2004,"TMO",28.6,27.32,163133000,4665603800,200009000,1149120000,2097135000,303912000,114326000,460926000,343758000,45981000,"Thermo Fisher Scientific","Health Care","71.8","12217.196","6.6",1.9,"5.5","1344.6",361837000,-4.47552447552448
"925",2003,"TMO",18.21,28.51,162713000,2963003567,309730000,1158979000,2086355000,339038000,536430000,429740000,332804000,484480000,"Thermo Fisher Scientific","Health Care","-20.6","11456.450","4.8",2.4,"6.5","1274.1",200009000,56.562328390994
"926",2002,"TMO",20.49,17.65,168572000,3454040280,-781000,1229588000,2188210000,297557000,744321000,435031000,337041000,528988000,"Thermo Fisher Scientific","Health Care","52.1","10929.108","3.3",2,"4.9","1196.7",309730000,-13.8604197169351
"927",2001,"TMO",22,23,180560000,3972320000,-36111000,1258686000,2280522000,505524000,521329000,449996000,394152000,103356000,"Thermo Fisher Scientific","Health Care","-53.7","10581.929","3.2",1.2,"3.3","1140.2",-781000,4.54545454545455
"928",2000,"TMO",20,27.2,167462000,3349240000,-174600000,1264900000,2471200000,281800000,555500000,592700000,373100000,3.03e+08,"Thermo Fisher Scientific","Health Care","25.8","10250.952","6.4",-0.2,"0.1","1103.7",-36111000,36
"929",1999,"TMO",13.5,17.25,157987000,2132824500,181900000,2024600000,3867600000,396700000,0,962600000,599700000,134100000,"Thermo Fisher Scientific","Health Care","65.9","9631.127","6.3",0.2,"2.0","1102.3",-174600000,27.7777777777778
"930",2021,"TXN",192.059998,0,923520000,177371249352.96,5.595e+09,5.192e+09,1.4461e+10,3.107e+09,3.461e+09,1.414e+09,1.955e+09,5.5e+08,"Texas Instruments","Information Technology","#N/A","#N/A","#N/A",1.2,"#N/A","#N/A",NA,-100
"931",2020,"TXN",96.889999,181.509998,9.21e+08,89235689079,5.017e+09,5.219e+09,1.4383e+10,2.437e+09,2.95e+09,1.074e+09,2.001e+09,5e+08,"Texas Instruments","Information Technology","-39.9","20893.746","-2.2",0.5,"232.8","12792.9",5.595e+09,87.3361542711957
"932",2019,"TXN",108.639999,122.310001,9.36e+08,101687039064,5.58e+09,5.507e+09,1.5784e+10,2.438e+09,1.795e+09,1.207e+09,2.217e+09,7.49e+08,"Texas Instruments","Information Technology","19.3","21372.582","4.1",0.2,"4.5","3844.3",5.017e+09,12.5828443720807
"933",2018,"TXN",100.650002,109.540002,9.7e+08,97630501940,3.682e+09,5.347e+09,1.4961e+10,1.656e+09,2.813e+09,1.278e+09,1.957e+09,5e+08,"Texas Instruments","Information Technology","-9.3","20527.159","5.4",0.4,"4.4","3680.4",5.58e+09,8.83258800133953
"934",2017,"TXN",80.360001,108.769999,9.91e+08,79636760991,3.595e+09,5.13e+09,1.337e+10,1.154e+09,2.336e+09,1.267e+09,1.79e+09,6.31e+08,"Texas Instruments","Information Technology","1.7","19479.623","4.2",0.9,"8.5","3523.9",3.682e+09,35.3534067278073
"935",2016,"TXN",57.939999,79.910002,995983961,57707309704.356,2.986e+09,5.44e+09,1.3e+10,1e+09,2.218e+09,1.165e+09,1.691e+09,1e+09,"Texas Instruments","Information Technology","180.4","18695.106","2.7",1,"7.5","3248.5",3.595e+09,37.9185422491982
"936",2015,"TXN",56.540001,55.660001,1011268412,57177117025.7484,2.821e+09,5.618e+09,1.3045e+10,1.199e+09,2.342e+09,1.246e+09,1.784e+09,1.001e+09,"Texas Instruments","Information Technology","-3.7","18206.024","3.7",1.5,"7.3","3021.8",2.986e+09,-1.55642020593526
"937",2014,"TXN",47.529999,61.219999,1046626812,49746171327.7332,2.162e+09,5.841e+09,1.2205e+10,1.627e+09,2.202e+09,1.203e+09,1.731e+09,1e+09,"Texas Instruments","Information Technology","-49.1","17550.688","4.2",2.1,"10.4","2815.1",2.821e+09,28.8028619567192
"938",2013,"TXN",35.01,45.74,1.098e+09,38440977804,1.759e+09,6.457e+09,1.2825e+10,1.416e+09,2.549e+09,1.23e+09,1.757e+09,1.5e+09,"Texas Instruments","Information Technology","-13.8","16843.196","3.6",2,"10.1","2549.6",2.162e+09,30.6483861753785
"939",2012,"TXN",33.26,35.28,1.132e+09,37650317736,2.236e+09,6.963e+09,1.3735e+10,9.92e+08,1.943e+09,1.545e+09,1.788e+09,1.381e+09,"Texas Instruments","Information Technology","-40.8","16253.970","4.2",1.5,"15.2","2315.3",1.759e+09,6.07336139506916
"940",2011,"TXN",34.23,33.77,1.151e+09,39398730000,3.228e+09,6.474e+09,1.3966e+10,1.319e+09,1.753e+09,1.518e+09,1.52e+09,0,"Texas Instruments","Information Technology","97.1","15599.732","3.7",2.3,"15.4","2010.2",2.236e+09,-1.34385042360501
"941",2010,"TXN",24.63,35.5,1.199e+09,29531368801,1.47e+09,5.428e+09,1.0427e+10,1.182e+09,1.743e+09,1.277e+09,1.202e+09,0,"Texas Instruments","Information Technology","-44.8","15048.970","3.9",2.5,"6.4","1742.6",3.228e+09,44.1331709297605
"942",2009,"TXN",16.25,25.09,1.26e+09,2.0475e+10,1.92e+09,6.256e+09,1.2501e+10,1.046e+09,1.494e+09,9.13e+08,1.375e+09,0,"Texas Instruments","Information Technology","1843.6","14478.067","-2.0",2.3,"14.2","1638.1",1.47e+09,54.4
"943",2008,"TXN",29.32,14.19,1.308e+09,38350560000,2.657e+09,6.502e+09,1.3835e+10,1.328e+09,1.596e+09,1.742e+09,1.418e+09,0,"Texas Instruments","Information Technology","-96.5","14769.862","2.0",1.7,"4.5","1434.7",1.92e+09,-51.6030013642565
"944",2007,"TXN",29.9,30.29,1.417e+09,42368300000,4.341e+09,6.996e+09,1.4255e+10,1.183e+09,2.534e+09,1.774e+09,1.437e+09,4.3e+07,"Texas Instruments","Information Technology","59.1","14474.227","4.8",0.3,"-0.2","1373.1",2.657e+09,1.30434782608696
"945",2006,"TXN",32.29,30.93,1.528e+09,49339121528,2.324e+09,7.029e+09,1.3392e+10,1.219e+09,4.116e+09,1.812e+09,1.273e+09,3.01e+08,"Texas Instruments","Information Technology","-25.4","13815.583","6.0",0,"0.2","1375.2",4.341e+09,-4.21183028801486
"946",2005,"TXN",24.96,32.29,1.64e+09,40934398360,1.861e+09,6.954e+09,1.258e+10,2.668e+09,3.69e+09,1.696e+09,1.256e+09,1.1e+07,"Texas Instruments","Information Technology","5.2","13039.197","6.7",0.4,"2.1","1372.2",2.324e+09,29.3669871794872
"947",2004,"TXN",29.9,27.244,1.73e+09,5.1727e+10,1.198e+09,5.872e+09,9.834e+09,1.818e+09,2.511e+09,1.451e+09,9.84e+08,4.37e+08,"Texas Instruments","Information Technology","71.8","12217.196","6.6",1.9,"5.5","1344.6",1.861e+09,-8.8829431438127
"948",2003,"TXN",16.44,31.106,1736231884,28543653909,-3.44e+08,5.313e+09,8.383e+09,9.49e+08,2.063e+09,1.217e+09,7.9e+08,4.22e+08,"Texas Instruments","Information Technology","-20.6","11456.450","4.8",2.4,"6.5","1274.1",1.198e+09,89.2092457420925
"949",2002,"TXN",34.09,16.286,1.72e+09,58634800000,-2.01e+08,5.824e+09,8.201e+09,4.31e+08,2.513e+09,1.198e+09,7.51e+08,3.8e+07,"Texas Instruments","Information Technology","52.1","10929.108","3.3",2,"4.9","1196.7",-3.44e+08,-52.2264593722499
"950",2001,"TXN",28.35,31.587,1.675e+09,47486250000,3.058e+09,6.12e+09,1.1875e+10,7.45e+08,3.258e+09,2.204e+09,1.233e+09,1.48e+08,"Texas Instruments","Information Technology","-53.7","10581.929","3.2",1.2,"3.3","1140.2",-2.01e+08,11.4179894179894
"951",2000,"TXN",75.375,32.4845,1717977528,129492556173,1.406e+09,4.931e+09,9.468e+09,6.62e+08,2e+09,1.843e+09,8.45e+08,3.13e+08,"Texas Instruments","Information Technology","25.8","10250.952","6.4",-0.2,"0.1","1103.7",3.058e+09,-56.9028192371476
"952",1999,"TXN",25.90625,82.273,1606857143,41627642861,4.07e+08,5.394e+09,8.46e+09,5.4e+08,1.709e+09,1.343e+09,5.96e+08,2.67e+08,"Texas Instruments","Information Technology","65.9","9631.127","6.3",0.2,"2.0","1102.3",1.406e+09,217.579734620024
"953",2021,"UNH",367.070007,0,943700000,346403965605.9,1.5403e+10,1.90141e+11,2.55639e+11,1.6921e+10,2.86e+09,1.287e+10,0,4.819e+09,"UnitedHealth Group","Health Care","#N/A","#N/A","#N/A",1.2,"#N/A","#N/A",NA,-100
"954",2020,"UNH",237.320007,338.399994,9.46e+08,224504726622,1.3839e+10,1.84557e+11,2.40269e+11,1.0985e+10,3.26e+09,1.1822e+10,0,3.87e+09,"UnitedHealth Group","Health Care","-39.9","20893.746","-2.2",0.5,"232.8","12792.9",1.5403e+10,42.5922737310555
"955",2019,"UNH",245.539993,276.349985,9.48e+08,232771913364,1.1986e+10,1.72401e+11,2.24871e+11,1.0866e+10,3.458e+09,1.825e+10,0,1.973e+09,"UnitedHealth Group","Health Care","19.3","21372.582","4.1",0.2,"4.5","3844.3",1.3839e+10,12.5478508097864
"956",2018,"UNH",217.199997,248.849994,9.6e+08,208511997120,1.0558e+10,1.54148e+11,2.00136e+11,1.1981e+10,3.509e+09,1.583e+10,0,2.857e+09,"UnitedHealth Group","Health Care","-9.3","20527.159","5.4",0.4,"4.4","3680.4",1.1986e+10,14.5718220244727
"957",2017,"UNH",165.589996,226.699997,9.69e+08,160456706124,7.017e+09,1.41454e+11,1.84012e+11,1.043e+10,2.845e+09,1.5651e+10,0,7.193e+09,"UnitedHealth Group","Health Care","1.7","19479.623","4.2",0.9,"8.5","3523.9",1.0558e+10,36.9044039351266
"958",2016,"UNH",129.919998,169.815002,9.52e+08,123683838096,5.813e+09,1.20081e+11,1.56397e+11,1.0923e+10,1.988e+09,1.3324e+10,0,6.634e+09,"UnitedHealth Group","Health Care","180.4","18695.106","2.7",1,"7.5","3248.5",7.017e+09,30.7073619259138
"959",2015,"UNH",117.449997,123.169998,9.53e+08,111929847141,5.619e+09,9.7041e+10,1.29695e+11,7.495e+09,1.741e+09,9.75e+09,0,1.399e+09,"UnitedHealth Group","Health Care","-3.7","18206.024","3.7",1.5,"7.3","3021.8",5.813e+09,4.87015848965923
"960",2014,"UNH",81.839996,115.525002,9.54e+08,78075356184,5.625e+09,9.2129e+10,1.21744e+11,7.276e+09,1.937e+09,7.05e+09,0,1.969e+09,"UnitedHealth Group","Health Care","-49.1","17550.688","4.2",2.1,"10.4","2815.1",5.619e+09,41.1595890107326
"961",2013,"UNH",58.97,77.94,9.88e+08,58262360988,5.526e+09,8.2749e+10,1.09938e+11,8.406e+09,3.031e+09,5.598e+09,0,2.713e+09,"UnitedHealth Group","Health Care","-13.8","16843.196","3.6",2,"10.1","2549.6",5.625e+09,32.1688994403934
"962",2012,"UNH",59.12,54.159,1.019e+09,60243278981,5.142e+09,7.6717e+10,1.01208e+11,9.429e+09,2.577e+09,4.549e+09,0,9.82e+08,"UnitedHealth Group","Health Care","-40.8","16253.970","4.2",1.5,"15.2","2315.3",5.526e+09,-8.39140730717185
"963",2011,"UNH",45.61,56.479,1.039e+09,47388791039,4.634e+09,7.0957e+10,9.3546e+10,9.123e+09,2.072e+09,3.704e+09,0,2.48e+09,"UnitedHealth Group","Health Care","97.1","15599.732","3.7",2.3,"15.4","2010.2",5.142e+09,23.8303003727253
"964",2010,"UNH",32.99,42.855,1.086e+09,35827142172,3.822e+09,7.9788e+10,8.7138e+10,9.8e+09,1.239e+09,3.792e+09,0,2.164e+09,"UnitedHealth Group","Health Care","-44.8","15048.970","3.9",2.5,"6.4","1742.6",4.634e+09,29.9030009093665
"965",2009,"UNH",20.68,34.04,1.173e+09,24257640000,2.977e+09,6.1839e+10,8.0415e+10,7.426e+09,7.83e+08,3.644e+09,0,1.456e+09,"UnitedHealth Group","Health Care","1843.6","14478.067","-2.0",2.3,"14.2","1638.1",3.822e+09,64.6034816247582
"966",2008,"UNH",36.25,17.48,1.22e+09,4.4225e+10,4.654e+09,5.6203e+10,7.5431e+10,8.865e+09,7.54e+08,1.574e+09,0,1.946e+09,"UnitedHealth Group","Health Care","-96.5","14769.862","2.0",1.7,"4.5","1434.7",2.977e+09,-51.7793103448276
"967",2007,"UNH",53.73,46.35,1.312e+09,70493760000,4.159e+09,5.3907e+10,7.0671e+10,1.032e+10,6.2e+08,1.323e+09,0,1.483e+09,"UnitedHealth Group","Health Care","59.1","14474.227","4.8",0.3,"-0.2","1373.1",4.654e+09,-13.7353433835846
"968",2006,"UNH",55.47,52.74,1.344e+09,74551681344,3.3e+09,3.2725e+10,4.4866e+10,5.421e+09,5.9e+08,1.29e+09,0,3.261e+09,"UnitedHealth Group","Health Care","-25.4","13815.583","6.0",0,"0.2","1375.2",4.159e+09,-4.9215792320173
"969",2005,"UNH",47.915,58.43,1.265e+09,60612476265,2.587e+09,2.7e+10,3.683e+10,3.991e+09,5.14e+08,9.06e+08,0,6.73e+08,"UnitedHealth Group","Health Care","5.2","13039.197","6.7",0.4,"2.1","1372.2",3.3e+09,21.9451111343003
"970",2004,"UNH",32.485,45.41,1.252e+09,40671221252,1.825e+09,2.0714e+10,2.8566e+10,2.262e+09,4.86e+08,7.45e+08,0,2.29e+08,"UnitedHealth Group","Health Care","71.8","12217.196","6.6",1.9,"5.5","1344.6",2.587e+09,39.7875942742804
"971",2003,"UNH",22.82,30.82,1.178e+09,26881960000,1.352e+09,1.8192e+10,2.502e+10,1.13e+09,7.01e+08,8.35e+08,0,8.11e+08,"UnitedHealth Group","Health Care","-20.6","11456.450","4.8",2.4,"6.5","1274.1",1.825e+09,35.056967572305
"972",2002,"UNH",18.9725,20.9575,1213600000,23025026000,9.13e+08,2.1623e+10,2.3454e+10,1.54e+09,2.7e+08,8.56e+08,0,6.84e+08,"UnitedHealth Group","Health Care","52.1","10929.108","3.3",2,"4.9","1196.7",1.352e+09,10.4625115298458
"973",2001,"UNH",14.625,17.8125,1249600000,18275400000,7.36e+08,1.6155e+10,2.1122e+10,1.419e+09,2e+08,8.67e+08,0,5.59e+08,"UnitedHealth Group","Health Care","-53.7","10581.929","3.2",1.2,"3.3","1140.2",9.13e+08,21.7948717948718
"974",2000,"UNH",7.757813,14.7475,1296800000,10060331898,5.68e+08,1.5043e+10,1.9562e+10,1.605e+09,5.46e+08,9.12e+08,0,5.91e+08,"UnitedHealth Group","Health Care","25.8","10250.952","6.4",-0.2,"0.1","1103.7",7.36e+08,90.098678583771
"975",1999,"UNH",6.59375,6.828125,1392800000,9183775000,-1.66e+08,1.3523e+10,1.7355e+10,1.644e+09,1.7e+08,9.91e+08,0,4.59e+08,"UnitedHealth Group","Health Care","65.9","9631.127","6.3",0.2,"2.0","1102.3",5.68e+08,3.55450236966825
"976",2021,"UNP",220.210007,0,664300000,146285507650.1,5.349e+09,1.0354e+10,1.9533e+10,1.799e+09,6e+07,1.505e+09,6.38e+08,1.069e+09,"Union Pacific","Industrials","#N/A","#N/A","#N/A",1.2,"#N/A","#N/A",NA,-100
"977",2020,"UNP",136.490005,213.059993,677300000,92444680386.5,5.919e+09,1.2094e+10,2.1708e+10,8.31e+08,6e+07,1.595e+09,7.51e+08,1.257e+09,"Union Pacific","Industrials","-39.9","20893.746","-2.2",0.5,"232.8","12792.9",5.349e+09,56.0993370906536
"978",2019,"UNP",170.919998,164.129996,703500000,120242218593,5.966e+09,1.3293e+10,2.2832e+10,1.273e+09,6e+07,1.755e+09,7.42e+08,1.466e+09,"Union Pacific","Industrials","19.3","21372.582","4.1",0.2,"4.5","3844.3",5.919e+09,-3.97261998563795
"979",2018,"UNP",133.100006,170.650002,750900000,99944794505.4,1.0712e+10,1.2231e+10,2.124e+10,1.275e+09,9e+07,1.493e+09,7.49e+08,8e+08,"Union Pacific","Industrials","-9.3","20527.159","5.4",0.4,"4.4","3680.4",5.966e+09,28.2118664968355
"980",2017,"UNP",105.5,131.015004,798400000,84231200000,4.233e+09,1.1672e+10,1.9941e+10,1.277e+09,6e+07,1.258e+09,7.17e+08,7.58e+08,"Union Pacific","Industrials","1.7","19479.623","4.2",0.9,"8.5","3523.9",1.0712e+10,24.1848379146919
"981",2016,"UNP",78.919998,112.420001,832400000,65693006335.2,4.772e+09,1.2837e+10,2.1813e+10,1.391e+09,0,1.356e+09,7.36e+08,5.94e+08,"Union Pacific","Industrials","180.4","18695.106","2.7",1,"7.5","3248.5",4.233e+09,42.4480535339091
"982",2015,"UNP",107.339996,82.320003,866200000,92977904535.2,5.18e+09,1.4311e+10,2.3988e+10,1.586e+09,0,1.611e+09,7.12e+08,4.62e+08,"Union Pacific","Industrials","-3.7","18206.024","3.7",1.5,"7.3","3021.8",4.772e+09,-23.3091055826013
"983",2014,"UNP",94.220001,122.755,897100000,84524762897.1,4.388e+09,1.3668e+10,2.1963e+10,1.432e+09,0,1.414e+09,6.53e+08,7.05e+08,"Union Pacific","Industrials","-49.1","17550.688","4.2",2.1,"10.4","2815.1",5.18e+09,30.2855006337773
"984",2013,"UNP",70.05,91.345,926600000,64908332780,3.943e+09,1.3393e+10,2.0926e+10,1.063e+09,0,1.331e+09,6.6e+08,1.96e+08,"Union Pacific","Industrials","-13.8","16843.196","3.6",2,"10.1","2549.6",4.388e+09,30.3997144896503
"985",2012,"UNP",54.8,69.575,946200000,51851759054,3.292e+09,6.753e+09,1.9557e+10,1.217e+09,0,1.401e+09,6.14e+08,2.09e+08,"Union Pacific","Industrials","-40.8","16253.970","4.2",1.5,"15.2","2315.3",3.943e+09,26.9616788321168
"986",2011,"UNP",49.135,56.84,971400000,47729737057,2.78e+09,5.464e+09,1.6965e+10,1.086e+09,0,1.184e+09,5.34e+08,2.39e+08,"Union Pacific","Industrials","97.1","15599.732","3.7",2.3,"15.4","2010.2",3.292e+09,15.6812862521624
"987",2010,"UNP",36.825,47.045,996400000,36692430996,1.898e+09,4.557e+09,1.4143e+10,1.85e+09,0,6.66e+08,4.75e+08,2.12e+08,"Union Pacific","Industrials","-44.8","15048.970","3.9",2.5,"6.4","1742.6",2.78e+09,27.7528852681602
"988",2009,"UNP",20.8,34.39,1.006e+09,20924798994,2.338e+09,7.211e+09,1.797e+10,1.249e+09,0,5.94e+08,4.5e+08,3.2e+08,"Union Pacific","Industrials","1843.6","14478.067","-2.0",2.3,"14.2","1638.1",1.898e+09,65.3365384615385
"989",2008,"UNP",31.9875,18.42,1021200000,32665633979,1.855e+09,6.675e+09,1.6283e+10,8.78e+08,0,6.32e+08,4.53e+08,1.39e+08,"Union Pacific","Industrials","-96.5","14769.862","2.0",1.7,"4.5","1434.7",2.338e+09,-42.4150058616647
"990",2007,"UNP",25.4925,31.2475,1063600000,27113823000,1.606e+09,6.448e+09,1.5578e+10,8.27e+08,0,6.79e+08,3.95e+08,7.8e+08,"Union Pacific","Industrials","59.1","14474.227","4.8",0.3,"-0.2","1373.1",1.855e+09,22.5752672354614
"991",2006,"UNP",23.6675,25.035,1077600000,25504098000,1.026e+09,5.822e+09,1.3578e+10,7.73e+08,0,7.47e+08,3.31e+08,6.56e+08,"Union Pacific","Industrials","-25.4","13815.583","6.0",0,"0.2","1375.2",1.606e+09,5.77796556459279
"992",2005,"UNP",17.165,22.5875,1053600000,18085045054,6.04e+08,4.948e+09,1.2215e+10,9.77e+08,0,5.38e+08,3.09e+08,1.5e+08,"Union Pacific","Industrials","5.2","13039.197","6.7",0.4,"2.1","1372.2",1.026e+09,31.5904456743373
"993",2004,"UNP",14.94,16.07,1036400000,15483816000,1.585e+09,4.043e+09,1.1551e+10,5.27e+08,0,4.98e+08,2.67e+08,1.67e+08,"Union Pacific","Industrials","71.8","12217.196","6.6",1.9,"5.5","1344.6",6.04e+08,7.56358768406962
"994",2003,"UNP",13.975,15.8175,1017600000,14220960000,1.341e+09,4.046e+09,1.2491e+10,3.69e+08,0,6.96e+08,2.88e+08,2.76e+08,"Union Pacific","Industrials","-20.6","11456.450","4.8",2.4,"6.5","1274.1",1.585e+09,13.1842576028623
"995",2002,"UNP",15.1925,13.965,1008400000,15320117000,9.66e+08,3.16e+09,1.1973e+10,1.13e+08,0,6.04e+08,2.65e+08,1.94e+08,"Union Pacific","Industrials","52.1","10929.108","3.3",2,"4.9","1196.7",1.341e+09,-8.07964456146125
